"ASV_id","domain","phyla","class","order","family","genus","specie"
"e689fa90b7fbf78f48fe248780ab886d","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e69532cf9404bc4d68d32bb3eaa7b887","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e698e0f03ef1301feb99ce85646c21fa","Bacteria","","","","","",""
"e6997a35e508acc86a94ca6bfd165654","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Cymbomonas_tetramitiformis"
"e69b44c95f09ce0118ee4ca15224bd31","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_marine"
"e69da4923501b14a90803636cd310e75","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","uncultured_marine"
"e69f50c77fb7766369b5dae62c7477f8","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","",""
"e6b17b704ffb3e7c3a7fb52f1589f239","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Nitzschia_sp."
"e6b559d3179e743b13843b1871aef317","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_marine"
"e6c2d19d638f8300f2b4ac091b393c7a","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","uncultured_marine"
"e6cbbe27df4371206b2889110b43f664","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","uncultured","uncultured_gamma"
"e6d68b959478366e5fb2e927925ce035","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","",""
"e6d8434c73bb7cb87aa23b4e6bc5b8d0","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured",""
"e6db4791f956c72edf0b5b7f3fac6a5a","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",""
"e6dd03e4b163455bc24efbc1c12bb363","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Richelia_HH01","uncultured_cyanobacterium"
"e6ddc2e43458304b1a34058871388696","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum","uncultured_bacterium"
"e6ddd1f6ce622c5526a14bc5cdc0a5fd","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group","uncultured_Alphaproteobacteria"
"e6e4260504d2aa64899c86b0a6f2e954","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Thiomicrorhabdus",""
"e6e6093b87176ca9f587455f07339e1f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_Alphaproteobacteria"
"e6ea32972e73ab9e03ba8af9dfbb14f4","Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","uncultured_marine"
"e6efe567f4487425ff30ae7b2500c925","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","marine_metagenome"
"e6f01f5e1190a6b020487f5a0556a756","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e6f42c535cf3849e1f1e12e7575561b7","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Atelocyanobacterium_(UCYN-A)","Candidatus_Atelocyanobacterium"
"e6fd772b305c0c0742f856533dab12d9","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus","marine_metagenome"
"e6fe6ccddb2a140c58901c288ab92937","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e70c415066ac38c3abdc3f6a2cb848f7","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum","uncultured_bacterium"
"e715ccc90ccec61e1cc63a5657667403","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_Fibrobacteres/Acidobacteria"
"e7213ffc61bf57fd224858f58e5d1f92","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",""
"e721e64500348b7a46dcde553e023e59","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus",""
"e7246453bc1db583d275e30134482082","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",""
"e727ef9cda865f7634dd7c1432881039","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_SAR324"
"e72bd0d9cbf60e24e2cd388a94f2003d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"e72be77200be4ecf54294b571aa19193","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","uncultured_Flammeovirgaceae"
"e737aae2265ced17370716d5498141fd","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade",""
"e738c2f96faedbf9aec5785c30b08924","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"e7463783f23cca73d7658ed4dc054946","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Loktanella","Cognatiyoonia_sediminum"
"e7594ad42a4ad9b536ecc20cacdfe4e6","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e75eb682b2ad493ad271b096aa34d1e8","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","uncultured_bacterium"
"e7605b66caf9857007dfca089daf6cb3","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e7618e098bd068f84e74ddb28e373cc0","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","hydrothermal_vent"
"e76267564f4e3b0e02e0ab46ee617035","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","",""
"e76510fff4946222b31b946f85ee53db","Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","marine_metagenome"
"e766821d6fd96dd0a3cffa3e992292fa","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",""
"e77a1e9caed761e50935a74dea3a1b66","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","uncultured_SAR86"
"e77b5d56facaf1dec4cf0074e4cb8398","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","uncultured","Marivirga_sericea"
"e79652ddea2ac3bfae5440fb8601df9e","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","Methylophaga",""
"e7a0574a227b3fe1bd215774a7f5fc3f","Bacteria","","","","","",""
"e7ad7f96d34049b1129a5374d4e4c2ee","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ib",""
"e7ae25860757f72485ee097bc3b6b22d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",""
"e7b23c5677e7b315685d28e243cd8b25","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_IV","Clade_IV",""
"e7b31fdc3a358426cbaf70a93b8ea8ef","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Karenia_brevis"
"e7b6a966cfa66bfaa9fd406e58843391","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e7b82ea08b014f7646d0235bec8f34a5","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured",""
"e7c05075eb9c17e982908defc5cb0c9e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea_sp."
"e7c4abdf3ce6e6c83932b0a2ae305ec6","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","",""
"e7ce723a40e6dd6cbbe254afcc96bc4f","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e7d2e9eef7408b237d0d0a12020d8c43","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_diatom"
"e7da1335cc9023e506df6af40d7ee069","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e7e3db0faa39d5dd27baee9aedae1d7b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetospira","Olavius_loisae"
"e7e47d67ef6184fc04aae0f0ae87c5ea","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Psychroserpens","uncultured_Psychroserpens"
"e7e4bfdc8dfad206c1f1638a29b2f703","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","marine_metagenome"
"e7fb556d6ad864749638554ccc2bb931","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",""
"e803ef96ee4ec17350d6c2d54e52d716","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II",""
"e80730a7ffd3138915d77269428d3554","Archaea","Thermoplasmatota","Thermoplasmata","Thermoplasmata","Thermoplasmata","Marine_Group_III","uncultured_marine"
"e80ccd21d03998fbe35dde2a59f8b96c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",""
"e80d9829871c39cefa79fdc36e4fc1fa","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e80f0ff5962a6ff27d880f3c6ad22b2d","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","",""
"e81527c9dbc71d3e52211c1c3feb22f5","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","",""
"e815b4dacdb67bbeafe9e9df4d196b4e","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter",""
"e8161da53103c73216581e9da995ab4a","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",""
"e8166227f37eaf1307d4aae62c55696b","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e820b2d477cac3c2fc3b458ae6067395","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_marine"
"e82ec2dbad31aa5ee5bd410eaf0eae68","Bacteria","Proteobacteria","Gammaproteobacteria","HgCo23","HgCo23","HgCo23","uncultured_marine"
"e83126afdcb85d56872f802479d23c81","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","marine_metagenome"
"e83305b6768504c94fb571efa54b1323","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e83666c98a00c69e3cb027043c19ce40","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",""
"e83925cc4ee6571a0a83408dc9892994","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","Achromobacter_cholinophagum"
"e83c7943bbf777b1cf3b6fedbd98941d","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",""
"e8550bed78589a49b8b0e059b2d54bfc","Bacteria","Proteobacteria","","","","",""
"e85c774a639496063000bc688a10f016","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured",""
"e8609b604043399656c2954ebdfb750f","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)",""
"e8711398ea667eb0ce86e196c847cc35","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Nitzschia_sp."
"e877914c42629acf75ca404cb4bd1dfc","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","uncultured",""
"e87af771bf85614b67d62fd8823c63e5","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","uncultured_Flavobacterium"
"e87e75aaf233cb31b477e09367417b78","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e884a90ea5d77fd1e2a8f6e0315ca73e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group",""
"e885560c1b2b324e04d5eeedb8b79d9a","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family","uncultured_bacterium"
"e891acbaf626753815d60f5222a451ac","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",""
"e89230e06d80b75ce1f1651bfc85c107","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_marine"
"e89291e039fef4bfa12982a64146c5e0","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313",""
"e895df5d7e9ba9a0ad6995636d4091bb","Bacteria","Proteobacteria","Gammaproteobacteria","","","",""
"e89b732af139e59494e823a0320f96b8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella","uncultured_bacterium"
"e89b93f9084571e1d2450764327a7ca0","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",""
"e8a0ede8e25bb834988ff3bfda25cbf1","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",""
"e8a1847e4adfe52feeaa67a4e2d65e2f","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_marine"
"e8a560a470652ce176df642154e2ddc7","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e8a5b618ebf7cfddd05f65a2a895d910","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured","uncultured_organism"
"e8a947a89afc0085681185fbc116792b","Bacteria","","","","","",""
"e8b1b13b03b003137a23d6933f6236ca","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","metagenome"
"e8b49224bf127631afa6f07d47e29fb9","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilaceae",""
"e8b8116f0ab77dbf966a4e4280a2931f","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)",""
"e8bebefd63083fa3f245cbb79c622501","Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Ga0077536","Ga0077536","uncultured_bacterium"
"e8c8a1127a738711b348db818c721bed","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_marine"
"e8d10e6c2efb5050a271ebe8b62221d5","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","unidentified_marine"
"e8d2de6b1a319dcf6dd7c956d3363c8e","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_marine"
"e8d54c3fb5d9d3c482e667a853337a08","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","uncultured_bacterium"
"e8d582e2954f64ed010fcebd74a0f93d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e8d7030695689dfae0b34dc10f085df9","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade",""
"e8d74806add8ad6a5485df8ab93c5415","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_bacterium"
"e8d8252c0ad2f81da782e7227a7066b6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter_clade_NAC11-7_lineage",""
"e8d88a317ae65978736f5b7d6136ac5a","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","metagenome"
"e8dc93c95eb0f0541060e736418701f1","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus",""
"e8e27136b12ff54f10b5d8870a832acd","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","uncultured",""
"e8e6434fa7239dbbed25953e348d0e0c","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter",""
"e8ea73c6616e02d38f7547b0aff6505e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"e8ebe6bf30c2e2d1eb3cf20a9bd2e622","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",""
"e8f4e0368ca60e2c8e56dc5d7f7ffb57","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",""
"e8f7b9ade2c2c1d2c2c95374354b3ab1","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",""
"e902f9fb4d8ba630a9fd151412eaaba9","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_SAR324"
"e907b7433d6be13a18ed8ad1efd166c2","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Phalacroma_mitra"
"e90cde1b3009fb218a8a296d4e07b14c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e91766173457310d38d0ac59689181ff","Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19",""
"e91da4ed5a6e8227043f9f584e70ca00","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax","uncultured_bacterium"
"e91e717de230afacb9a6291c5d2067c8","Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","hydrothermal_vent"
"e91ed909595615d2bba708b594e42ff5","Bacteria","","","","","",""
"e923443ea85632b245199809eaf128e4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","seawater_metagenome"
"e924271260411e885401de5355fc6814","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",""
"e9276a914cd7d05d785266d309621787","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e93325c120dc8dbdf2aca8415e670320","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e9336aeafd47a14b62bc4eb2214b6315","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04_marine_group",""
"e93426ace1a383edadcb31c3f665c0d6","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter",""
"e935f33367a22042c068d24d115e02dd","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","unidentified_marine"
"e93c85f4986d9e590981cf2d4611b75c","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_marine"
"e9472d24d1b1038f9bdafa571a47782a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","unidentified_marine"
"e947afb096ed8de06f6c188942993b2a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e94b6cfaf6fcfe60006ce719c212e58c","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganellaceae","uncultured_marine"
"e94c43a6a4852fa204461351fbaaa24a","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",""
"e950a476c36a33753b84c39148897188","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190",""
"e953758ec9579db763f7bc9b73f1796f","Bacteria","","","","","",""
"e95544c898a5bdb5ca8db336cf2034ca","Bacteria","","","","","",""
"e959174ff7135a969517364037f7eca0","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e959fcfa142b2fe0d57376de2a032075","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Methylopila","Methylopila_oligotropha"
"e95bd028fa9e3a6b2ac9f866e75e1e7e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus","uncultured_bacterium"
"e95fe91ac6b8cc2a910cb59363d0dce5","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"e962097f4f1800a1605e0cd6678b9fa1","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","uncultured","uncultured_Pelagibacterales"
"e96698d516e2af2c62f141b5c75e35cc","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",""
"e96da41268ccf1ffced62333aa891e25","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e96e253607705c29335176ab57f9f4af","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_marine"
"e9704f47c711bbe45e4877e58ee37996","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Henriciella","uncultured_bacterium"
"e975ef9f3b3b70494daa054a644d4aa5","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter",""
"e988363aad4cf72cfff17d5a2953588f","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"e98957d2e57c859ed9d97877d5c34a24","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"e9906c3f18b6e76b8765003436569813","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e9b070290cc2fa696fc7176f49f6f0bf","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","",""
"e9b45e37f2a2933b87eefe94381a8c58","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",""
"e9bc5fdb1827eb2b963256d8e0fec2a8","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured",""
"e9bffb5d1622f13735b5d0f840ba991f","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_soil"
"e9c5d69bec5bc3cc5d622efd3b1ad10d","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",""
"e9ca606d7ef16bfc6e2c9bdd75490ba8","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e9cb1989b6329cf5cb6e8b71d1b112bf","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","uncultured_Bacteriovorax"
"e9d59c914c8b58bc4f4aabc5ef981ec2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","",""
"e9d68548d0cad76db3c96676b982accb","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"e9d747c7d03e85b4045337fac3f6e128","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_bacterium"
"e9ddf6cb15961119f4f41fc038a07d1d","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_diatom"
"e9e40945b6ea0ad3b0b78f3e2b5a8368","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group","metagenome"
"e9e55752390760bc0bae1dbf9bcf5cc8","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"e9edf2718f3fbf5aa219f6e2c648c75e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",""
"e9f376c867c2a1506d5b0996f9839a20","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313",""
"e9faf8f8209ac3767a0c31b61bc467ca","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_marine"
"e9fecdcd86d312f46f41efd58a4dca3a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_marine"
"ea007499c2cef07e7f54842fd127f029","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"ea031ccc0a3fad237a74e76ad5a78033","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","unidentified_rhodophyte"
"ea04fe8060646d7b6903f35d59d4271e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","uncultured_Flavobacteriia"
"ea0546999dba752d342e67632dc8da9a","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_marine"
"ea0588089cd008352a6ac07ed861e148","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Crustomastix_stigmatica"
